budget,revenue,director,runtime,budget_adj,revenue_adj
14682588.308751501,39987822.37085297,Kevin Goetz|Michael Goetz,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Matthew Leutwyler,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Erik Canuel,90.0,17620113.079708613,51576847.19128109
5000000.0,39987822.37085297,Oren Peli,91.0,4599997.97600089,51576847.19128109
14682588.308751501,39987822.37085297,John Baumgartner,90.0,17620113.079708613,51576847.19128109
6000000.0,39987822.37085297,Austin Stark,90.0,5519997.57120106,51576847.19128109
14682588.308751501,39987822.37085297,Jennifer Phang,92.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ariel Kleiman,98.0,17620113.079708613,51576847.19128109
4400000.0,39987822.37085297,Peter DeLuise,85.0,4047998.21888078,51576847.19128109
10000000.0,17472.0,Kim Farrant,111.0,9199995.95200178,16074.2329273375
14682588.308751501,39987822.37085297,Tony McNamara,102.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Christopher Zalla,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Anthony Wonke,102.13030219018574,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alex Gibney,119.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mora Stephens,103.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ryan Little,92.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Karen J. Lloyd,84.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Aaron Hann|Mario Miscione,87.0,17620113.079708613,51576847.19128109
14682588.308751501,16661077.0,Mark Linfield|Alastair Fothergill,81.0,17620113.079708613,15328184.095599
14682588.308751501,39987822.37085297,Fred Wolf,107.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Kyle Balda|Julien Soret,4.0,17620113.079708613,51576847.19128109
14682588.308751501,7449681.0,Brett Haley,92.0,17620113.079708613,6853703.50437045
14682588.308751501,39987822.37085297,Robert Harmon,87.0,17620113.079708613,51576847.19128109
14682588.308751501,494506.0,Alex Gibney,129.0,17620113.079708613,454945.31982405897
14682588.308751501,39987822.37085297,Lee Friedlander,88.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David Farr,87.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Don Michael Paul,99.0,17620113.079708613,51576847.19128109
2000000.0,2801508.0,Jerry Jameson,97.0,1839999.19040035,2577386.22595006
14682588.308751501,39987822.37085297,Marc Furmie,94.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Francesco Cinquemani,100.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jeremy Lalonde,101.0,17620113.079708613,51576847.19128109
14682588.308751501,70958.0,Robbie Pickering,92.0,17620113.079708613,65281.3312762142
14682588.308751501,39987822.37085297,JosÃ© Manuel Cravioto,80.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Butch Lukic,81.0,17620113.079708613,51576847.19128109
27000000.0,39987822.37085297,Roland JoffÃ©,109.0,24839989.0704048,51576847.19128109
14682588.308751501,39987822.37085297,Neil Armfield,128.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alec Gillis,82.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Butch Lukic,78.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Rick Alverson,113.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Reed Morano,105.0,17620113.079708613,51576847.19128109
14682588.308751501,643557.0,Kyle Patrick Alvarez,122.0,17620113.079708613,592072.179488241
14682588.308751501,39987822.37085297,Mika KaurismÃ¤ki,106.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Dee Rees,107.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Chris Sparling,92.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Matt Winn,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Adam Salky,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Stuart McDonald,95.0,17620113.079708613,51576847.19128109
14682588.308751501,2334228.0,Jimmy Chin|Elizabeth Chai Vasarhelyi,89.0,17620113.079708613,2147488.81510492
14682588.308751501,39987822.37085297,Sanjay Patel,7.0,17620113.079708613,51576847.19128109
14682588.308751501,3447633.0,Isabel Coixet,105.0,17620113.079708613,3171820.96439877
14682588.308751501,39987822.37085297,Mitch Davis,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Caryn Waechter,104.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Anthony C. Ferrante,88.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Stephen Reynolds,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mark Neale,138.0,17620113.079708613,51576847.19128109
14682588.308751501,4444.0,Fabrizio Conte,90.0,17620113.079708613,4088.47820106959
14682588.308751501,39987822.37085297,Alex Kalymnios,88.0,17620113.079708613,51576847.19128109
5000000.0,4842699.0,Michael Polish,121.0,4599997.97600089,4455281.1196763
14682588.308751501,39987822.37085297,Mike Mendez,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Kris Swanberg,90.0,17620113.079708613,51576847.19128109
3500000.0,39987822.37085297,Ethan Spaulding,72.0,3219998.58320062,51576847.19128109
14682588.308751501,39987822.37085297,Jed Mercurio,89.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jay Alaimo,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jeppe RÃ¸nde,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Adam MacDonald,92.0,17620113.079708613,51576847.19128109
700000.0,39987822.37085297,Anna Mastro,87.0,643999.716640124,51576847.19128109
500000.0,39987822.37085297,Branden Kramer,80.0,459999.797600089,51576847.19128109
14682588.308751501,39987822.37085297,Aisling Walsh,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Stephen Fingleton,104.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Thierry Poiraud,81.0,17620113.079708613,51576847.19128109
2000000.0,39987822.37085297,Kyle Rankin,85.0,1839999.19040035,51576847.19128109
14682588.308751501,39987822.37085297,Nick Wernham,89.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David Yarovesky,89.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jason Aron,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ben Blaine|Chris Blaine,98.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Adam Egypt Mortimer,82.0,17620113.079708613,51576847.19128109
1000000.0,39987822.37085297,Jason Stutter,80.0,919999.595200178,51576847.19128109
14682588.308751501,39987822.37085297,Eli Morgan Gesner,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Charles Hood,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Isaac Gabaeff,84.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Joe Swanberg,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Robert Pulcini|Shari Springer Berman,113.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Conor McMahon,90.0,17620113.079708613,51576847.19128109
20000000.0,39987822.37085297,Angelo Pizzo,118.0,18399991.9040035,51576847.19128109
14682588.308751501,39987822.37085297,Adam Mason,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Sam Friedlander,99.0,17620113.079708613,51576847.19128109
600000.0,7087452.0,Paul Weitz,78.0,551999.757120106,6520452.97100069
14682588.308751501,39987822.37085297,Kenny Gage|Devon Downs,102.13030219018574,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alberto Marini,81.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Marcus Nispel,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Emily Ting,78.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Joey Kuhn,89.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Paul Haggis,300.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Iain Softley,86.0,17620113.079708613,51576847.19128109
7500000.0,39987822.37085297,Ernie Barbarash,104.0,6899996.96400133,51576847.19128109
14682588.308751501,39987822.37085297,Ben Chanan,62.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Tyler Shields,90.0,17620113.079708613,51576847.19128109
14682588.308751501,2642899.0,Davis Guggenheim,87.0,17620113.079708613,2431466.01015495
14682588.308751501,39987822.37085297,Zachary Sluser,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jonathan M. Gunn,115.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jake Szymanski,43.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Guido Chiesa,100.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jeffrey Hornaday,104.0,17620113.079708613,51576847.19128109
1500000.0,39987822.37085297,Sean Cisterna,94.0,1379999.39280026,51576847.19128109
1500000.0,39987822.37085297,Justin Trefgarne,96.0,1379999.39280026,51576847.19128109
14682588.308751501,39987822.37085297,Rhys Thomas,108.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Tony Aloupis,84.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jason Schnell,93.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Isaac Florentine,80.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Dan Bush,98.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alex Ross Perry,90.0,17620113.079708613,51576847.19128109
14682588.308751501,161820.0,Sean Garrity,101.0,17620113.079708613,148874.334495292
14682588.308751501,39987822.37085297,Ron Oliver,84.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Liz Garbus,101.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Chris Messina,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Paul Andrew Williams,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jim Strouse,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jon Schnepp,105.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Evgeny Afineevsky,98.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jordan Galland,89.0,17620113.079708613,51576847.19128109
14682588.308751501,30400.0,Rob Reiner,97.0,17620113.079708613,27967.9876940854
14682588.308751501,39987822.37085297,Neil Mcenery-West,77.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Steven R. Monroe,102.13030219018574,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alistair Legrand,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jeremy Sims,124.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Adam Schindler,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Shane Abbess,110.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mariah Carey,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Steve Wolsh,99.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Andrew Jones,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Daniel Duran,112.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Chad Archibald,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jonas Ã…kerlund,132.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mike Thurmeier|Galen T. Chu,5.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Petr JÃ¡kl Jr.,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Eshom Nelms|Ian Nelms,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alex Winter,90.0,17620113.079708613,51576847.19128109
650000.0,39987822.37085297,Kief Davidson|Daniel Junge,93.0,597999.736880115,51576847.19128109
14682588.308751501,39987822.37085297,Marina Zenovich,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jared Hess,96.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Adam Brooks|Matthew Kennedy,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,SebastiÃ¡n Silva,101.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Adam Curtis,135.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,L. Gustavo Cooper,84.0,17620113.079708613,51576847.19128109
14682588.308751501,1100000.0,Patrick Brice,80.0,17620113.079708613,1011999.55472019
2500000.0,39987822.37085297,Zackary Adler,110.0,2299998.98800044,51576847.19128109
14682588.308751501,39987822.37085297,Alex Winter,84.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Charles de Lauzirika,153.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ding Sheng,106.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,StÃ©phanie Joalland,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Trey Nelson,95.0,17620113.079708613,51576847.19128109
14682588.308751501,104507.0,Andrew Bujalski,105.0,17620113.079708613,96146.397695585
14682588.308751501,39987822.37085297,Jamie Babbit,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Khalil Sullins,100.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Janet Grillo,102.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Keoni Waxman,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Nick Love,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Roel ReinÃ©,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jared Cohn,90.0,17620113.079708613,51576847.19128109
9500000.0,39987822.37085297,Valeri Milev,87.0,8739996.15440169,51576847.19128109
14682588.308751501,39987822.37085297,Jon Drever,82.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ara Paiaya,97.0,17620113.079708613,51576847.19128109
3000000.0,39987822.37085297,J.G. Quintel,70.0,2759998.78560053,51576847.19128109
14682588.308751501,39987822.37085297,Nancy Savoca,102.13030219018574,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mickey Keating,76.0,17620113.079708613,51576847.19128109
3400000.0,39987822.37085297,Nathan Frankowski,118.0,3127998.6236806,51576847.19128109
14682588.308751501,6921.0,Saverio Costanzo,109.0,17620113.079708613,6367.3171983804295
14682588.308751501,39987822.37085297,Andy Palmer,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Raul Garcia,73.0,17620113.079708613,51576847.19128109
3000000.0,67790117.0,Alex Kendrick,120.0,2759998.78560053,62366880.1985727
14682588.308751501,39987822.37085297,Rachel Goldenberg,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,JR,14.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Florian Cossen,101.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Amy Berg,106.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Marco Ponti,102.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Amariah Olson|Obin Olson,109.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Shawn Rasmussen|Michael Rasmussen,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Chris Rock,57.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Gerard Barrett,93.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Angela Bassett,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ben Safdie|Joshua Safdie,94.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Morgan Neville,82.0,17620113.079708613,51576847.19128109
1000000.0,39987822.37085297,Levan Bakhia,110.0,919999.595200178,51576847.19128109
14682588.308751501,39987822.37085297,Bruce McDonald,80.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Victor Zarcoff,87.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Patrick Robert Young|Powell Robinson,82.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Chad Michael Ward,84.0,17620113.079708613,51576847.19128109
